time,P_pv,P_fu,P_fs,P_tu,P_ts,P_l
2016-07-14 12:45:00+0000,47424.6,0.0,0.0,18079.2,0.0,29345.4
2016-07-14 12:50:00+0000,47423.3,0.0,0.0,19151.2,0.0,28272.1
2016-07-14 12:55:00+0000,47230.0,0.0,0.0,20285.2,0.0,26944.8
2016-07-14 13:00:00+0000,47517.4,0.0,0.0,19791.0,0.0,27726.4
2016-07-14 13:05:00+0000,47240.4,0.0,0.0,23290.8,0.0,23949.6
2016-07-14 13:10:00+0000,47425.8,0.0,0.0,16976.8,0.0,30449.0
2016-07-14 13:15:00+0000,47106.0,28.1616,0.0,16336.1,0.0,30798.062
2016-07-14 13:20:00+0000,46669.8,0.0,0.0,18186.4,0.0,28483.4
2016-07-14 13:25:00+0000,46690.1,16.7515,0.0,16713.7,0.0,29993.151
2016-07-14 13:30:00+0000,46951.1,0.0,0.0,18542.0,0.0,28409.1
2016-07-14 13:35:00+0000,46746.1,0.0,0.0,19777.6,0.0,26968.5
2016-07-14 13:40:00+0000,46384.7,0.0,0.0,20224.5,0.0,26160.2
2016-07-14 13:45:00+0000,46518.3,0.0,0.0,21262.7,0.0,25255.6
2016-07-14 13:50:00+0000,46513.5,0.0,0.0,22767.3,0.0,23746.2
2016-07-14 13:55:00+0000,45845.8,0.0,0.0,21438.5,0.0,24407.3
2016-07-14 14:00:00+0000,45850.9,0.0,0.0,20991.9,0.0,24859.0
2016-07-14 14:05:00+0000,45718.6,0.0,0.0,19598.1,0.0,26120.5
2016-07-14 14:10:00+0000,45727.8,0.0,0.0,20337.7,0.0,25390.1
2016-07-14 14:15:00+0000,46104.0,0.0,0.0,21404.0,0.0,24700.0
2016-07-14 14:20:00+0000,45387.2,0.0,0.0,23172.2,0.0,22215.0
2016-07-14 14:25:00+0000,45294.2,0.0,0.0,22069.0,0.0,23225.2
2016-07-14 14:30:00+0000,46137.7,0.0,0.0,23294.9,0.0,22842.8
2016-07-14 14:35:00+0000,33627.5,4300.33,0.0,14340.8,0.0,23587.03
2016-07-14 14:40:00+0000,29740.6,6079.88,0.0,12822.5,0.0,22997.98
2016-07-14 14:45:00+0000,45683.3,0.0,0.0,20713.5,0.0,24969.8
2016-07-14 14:50:00+0000,45752.5,0.0,0.0,21396.8,0.0,24355.7
2016-07-14 14:55:00+0000,44951.8,0.0,0.0,21122.6,0.0,23829.2
2016-07-14 15:00:00+0000,44234.3,0.0,0.0,21017.7,0.0,23216.6
2016-07-14 15:05:00+0000,42923.0,0.0,0.0,21599.6,0.0,21323.4
2016-07-14 15:10:00+0000,28377.7,4121.56,0.0,9755.37,0.0,22743.89
2016-07-14 15:15:00+0000,18828.5,6193.74,0.0,2481.51,0.0,22540.73
2016-07-14 15:20:00+0000,29249.5,3883.65,0.0,10056.6,0.0,23076.55
2016-07-14 15:25:00+0000,45875.1,0.0,0.0,21310.3,0.0,24564.8
2016-07-14 15:30:00+0000,45453.8,0.0,0.0,22941.7,0.0,22512.1
2016-07-14 15:35:00+0000,44300.9,0.0,0.0,21929.8,0.0,22371.1
2016-07-14 15:40:00+0000,43794.2,0.0,0.0,20256.5,0.0,23537.7
2016-07-14 15:45:00+0000,42740.8,0.0,0.0,21069.3,0.0,21671.5
2016-07-14 15:50:00+0000,38190.7,54.593,0.0,16481.7,0.0,21763.593
2016-07-14 15:55:00+0000,40971.6,25.3896,0.0,17832.3,0.0,23164.69
2016-07-14 16:00:00+0000,40812.6,0.0,0.0,19366.4,0.0,21446.2
2016-07-14 16:05:00+0000,29857.6,1515.29,0.0,10679.4,0.0,20693.49
2016-07-14 16:10:00+0000,14802.1,6477.65,0.0,2471.36,0.0,18808.39
2016-07-14 16:15:00+0000,26918.3,2713.66,0.0,9997.59,0.0,19634.37
2016-07-14 16:20:00+0000,39105.7,134.419,0.0,17789.8,0.0,21450.319
2016-07-14 16:25:00+0000,12157.5,7149.42,0.0,0.0,0.0,19306.92
2016-07-14 16:30:00+0000,11527.5,6081.07,0.0,0.0,0.0,17608.57
2016-07-14 16:35:00+0000,24928.5,3191.69,0.0,9519.42,0.0,18600.77
2016-07-14 16:40:00+0000,24167.0,4078.73,0.0,8792.34,0.0,19453.39
2016-07-14 16:45:00+0000,8984.44,11446.7,0.0,0.0,0.0,20431.14
2016-07-14 16:50:00+0000,9153.11,12037.0,0.0,0.0,0.0,21190.11
2016-07-14 16:55:00+0000,9078.09,12386.5,0.0,0.0,0.0,21464.59
2016-07-14 17:00:00+0000,8082.14,12969.4,0.0,0.0,0.0,21051.54
2016-07-14 17:05:00+0000,7733.26,13686.3,0.0,0.0,0.0,21419.56
2016-07-14 17:10:00+0000,7908.02,15589.7,0.0,0.0,0.0,23497.72
2016-07-14 17:15:00+0000,7262.98,13487.6,0.0,0.0,0.0,20750.58
2016-07-14 17:20:00+0000,6834.73,18690.4,0.0,0.0,0.0,25525.13
2016-07-14 17:25:00+0000,5175.07,19296.1,0.0,0.0,0.0,24471.17
2016-07-14 17:30:00+0000,4241.19,18114.2,0.0,0.0,0.0,22355.39
2016-07-14 17:35:00+0000,3933.41,18466.3,0.0,0.0,0.0,22399.71
2016-07-14 17:40:00+0000,3750.81,18602.5,0.0,0.0,0.0,22353.31
2016-07-14 17:45:00+0000,3412.27,20060.3,0.0,0.0,0.0,23472.57
2016-07-14 17:50:00+0000,3331.51,17986.8,0.0,0.0,0.0,21318.31
2016-07-14 17:55:00+0000,3628.46,19340.1,0.0,0.0,0.0,22968.56
2016-07-14 18:00:00+0000,3508.82,19724.3,0.0,0.0,0.0,23233.12
2016-07-14 18:05:00+0000,3320.69,19859.7,0.0,0.0,0.0,23180.39
2016-07-14 18:10:00+0000,3519.57,19640.2,0.0,0.0,0.0,23159.77
2016-07-14 18:15:00+0000,4189.76,17173.4,0.0,0.0,0.0,21363.16
2016-07-14 18:20:00+0000,4936.46,19117.0,0.0,0.0,0.0,24053.46
2016-07-14 18:25:00+0000,4619.6,19796.6,0.0,0.0,0.0,24416.2
2016-07-14 18:30:00+0000,5093.33,20061.6,0.0,0.0,0.0,25154.93
2016-07-14 18:35:00+0000,6116.69,19285.9,0.0,0.0,0.0,25402.59
2016-07-14 18:40:00+0000,6705.41,21271.1,0.0,0.0,0.0,27976.51
2016-07-14 18:45:00+0000,6789.92,17458.3,0.0,0.0,0.0,24248.22
2016-07-14 18:50:00+0000,6893.75,17514.2,0.0,0.0,0.0,24407.95
2016-07-14 18:55:00+0000,6296.06,18317.5,0.0,0.0,0.0,24613.56
2016-07-14 19:00:00+0000,5320.34,20864.4,0.0,0.0,0.0,26184.74
2016-07-14 19:05:00+0000,4707.51,23711.5,0.0,0.0,0.0,28419.01
2016-07-14 19:10:00+0000,4438.21,25339.1,0.0,0.0,0.0,29777.31
2016-07-14 19:15:00+0000,4236.89,29261.5,0.0,0.0,0.0,33498.39
2016-07-14 19:20:00+0000,4073.55,25923.1,0.0,0.0,0.0,29996.65
2016-07-14 19:25:00+0000,3862.79,25990.9,0.0,0.0,0.0,29853.69
2016-07-14 19:30:00+0000,3862.04,24647.0,0.0,0.0,0.0,28509.04
2016-07-14 19:35:00+0000,3739.59,25330.7,0.0,0.0,0.0,29070.29
2016-07-14 19:40:00+0000,3481.45,24984.7,0.0,0.0,0.0,28466.15
2016-07-14 19:45:00+0000,3230.98,25206.8,0.0,0.0,0.0,28437.78
2016-07-14 19:50:00+0000,2795.61,23002.9,0.0,0.0,0.0,25798.51
2016-07-14 19:55:00+0000,2394.45,21569.0,0.0,0.0,0.0,23963.45
2016-07-14 20:00:00+0000,2353.39,20837.1,0.0,0.0,0.0,23190.49
2016-07-14 20:05:00+0000,2288.99,20445.0,0.0,0.0,0.0,22733.99
2016-07-14 20:10:00+0000,2174.57,20439.7,0.0,0.0,0.0,22614.27
2016-07-14 20:15:00+0000,1339.16,19413.4,0.0,0.0,0.0,20752.56
2016-07-14 20:20:00+0000,997.416,20673.0,0.0,0.0,0.0,21670.416
2016-07-14 20:25:00+0000,720.614,19950.7,0.0,0.0,0.0,20671.314
2016-07-14 20:30:00+0000,600.271,21265.6,0.0,0.0,0.0,21865.871
2016-07-14 20:35:00+0000,499.983,21152.0,0.0,0.0,0.0,21651.983
2016-07-14 20:40:00+0000,395.84,25629.3,0.0,0.0,0.0,26025.14
2016-07-14 20:45:00+0000,285.016,26576.9,0.0,0.0,0.0,26861.916
2016-07-14 20:50:00+0000,130.02,26502.9,0.0,0.0,0.0,26632.92
2016-07-14 20:55:00+0000,5.45044,27630.6,0.0,0.0,0.0,27636.05
2016-07-14 21:00:00+0000,0.0,26720.8,0.0,0.0,0.0,26720.8
2016-07-14 21:05:00+0000,0.0,26297.3,0.0,0.0,0.0,26297.3
2016-07-14 21:10:00+0000,0.0,29556.7,0.0,0.0,0.0,29556.7
2016-07-14 21:15:00+0000,0.0,31075.1,0.0,0.0,0.0,31075.1
2016-07-14 21:20:00+0000,0.0,32888.0,0.0,0.0,0.0,32888.0
2016-07-14 21:25:00+0000,0.0,32534.3,0.0,0.0,0.0,32534.3
2016-07-14 21:30:00+0000,0.0,31871.0,0.0,0.0,0.0,31871.0
2016-07-14 21:35:00+0000,0.0,32034.2,0.0,0.0,0.0,32034.2
2016-07-14 21:40:00+0000,0.0,30198.4,0.0,0.0,0.0,30198.4
2016-07-14 21:45:00+0000,0.0,29872.3,0.0,0.0,0.0,29872.3
2016-07-14 21:50:00+0000,0.0,30573.1,0.0,0.0,0.0,30573.1
2016-07-14 21:55:00+0000,0.0,31468.4,0.0,0.0,0.0,31468.4
2016-07-14 22:00:00+0000,0.0,36008.0,0.0,0.0,0.0,36008.0
2016-07-14 22:05:00+0000,0.0,36043.1,0.0,0.0,0.0,36043.1
2016-07-14 22:10:00+0000,0.0,33913.4,0.0,0.0,0.0,33913.4
2016-07-14 22:15:00+0000,0.0,34994.3,0.0,0.0,0.0,34994.3
2016-07-14 22:20:00+0000,0.0,32807.7,0.0,0.0,0.0,32807.7
2016-07-14 22:25:00+0000,0.0,31579.8,0.0,0.0,0.0,31579.8
2016-07-14 22:30:00+0000,0.0,30883.9,0.0,0.0,0.0,30883.9
2016-07-14 22:35:00+0000,0.0,30412.1,0.0,0.0,0.0,30412.1
2016-07-14 22:40:00+0000,0.0,30272.5,0.0,0.0,0.0,30272.5
2016-07-14 22:45:00+0000,0.0,30712.2,0.0,0.0,0.0,30712.2
2016-07-14 22:50:00+0000,0.0,29541.7,0.0,0.0,0.0,29541.7
2016-07-14 22:55:00+0000,0.0,28401.7,0.0,0.0,0.0,28401.7
2016-07-14 23:00:00+0000,0.0,27954.7,0.0,0.0,0.0,27954.7
2016-07-14 23:05:00+0000,0.0,27844.0,0.0,0.0,0.0,27844.0
2016-07-14 23:10:00+0000,0.0,28700.2,0.0,0.0,0.0,28700.2
2016-07-14 23:15:00+0000,0.0,28065.5,0.0,0.0,0.0,28065.5
2016-07-14 23:20:00+0000,0.0,27175.6,0.0,0.0,0.0,27175.6
2016-07-14 23:25:00+0000,0.0,26879.8,0.0,0.0,0.0,26879.8
2016-07-14 23:30:00+0000,0.0,27780.0,0.0,0.0,0.0,27780.0
2016-07-14 23:35:00+0000,0.0,27371.8,0.0,0.0,0.0,27371.8
2016-07-14 23:40:00+0000,0.0,28261.1,0.0,0.0,0.0,28261.1
2016-07-14 23:45:00+0000,0.0,27374.9,0.0,0.0,0.0,27374.9
2016-07-14 23:50:00+0000,0.0,27752.4,0.0,0.0,0.0,27752.4
2016-07-14 23:55:00+0000,0.0,27298.6,0.0,0.0,0.0,27298.6
2016-07-15 00:00:00+0000,0.0,25102.7,0.0,0.0,0.0,25102.7
2016-07-15 00:05:00+0000,0.0,24414.7,0.0,0.0,0.0,24414.7
2016-07-15 00:10:00+0000,0.0,24821.7,0.0,0.0,0.0,24821.7
2016-07-15 00:15:00+0000,0.0,23101.1,0.0,0.0,0.0,23101.1
2016-07-15 00:20:00+0000,0.0,20869.8,0.0,0.0,0.0,20869.8
2016-07-15 00:25:00+0000,0.0,21127.2,0.0,0.0,0.0,21127.2
2016-07-15 00:30:00+0000,0.0,20329.5,0.0,0.0,0.0,20329.5
2016-07-15 00:35:00+0000,0.0,23445.6,0.0,0.0,0.0,23445.6
2016-07-15 00:40:00+0000,0.0,22801.2,0.0,0.0,0.0,22801.2
2016-07-15 00:45:00+0000,0.0,21244.7,0.0,0.0,0.0,21244.7
2016-07-15 00:50:00+0000,0.0,22262.0,0.0,0.0,0.0,22262.0
2016-07-15 00:55:00+0000,0.0,20984.4,0.0,0.0,0.0,20984.4
2016-07-15 01:00:00+0000,0.0,19780.7,0.0,0.0,0.0,19780.7
2016-07-15 01:05:00+0000,0.0,19537.5,0.0,0.0,0.0,19537.5
2016-07-15 01:10:00+0000,0.0,19256.2,0.0,0.0,0.0,19256.2
2016-07-15 01:15:00+0000,0.0,18100.9,0.0,0.0,0.0,18100.9
2016-07-15 01:20:00+0000,0.0,18368.1,0.0,0.0,0.0,18368.1
2016-07-15 01:25:00+0000,0.0,18167.9,0.0,0.0,0.0,18167.9
2016-07-15 01:30:00+0000,0.0,17771.9,0.0,0.0,0.0,17771.9
2016-07-15 01:35:00+0000,0.0,17728.6,0.0,0.0,0.0,17728.6
2016-07-15 01:40:00+0000,0.0,18311.0,0.0,0.0,0.0,18311.0
2016-07-15 01:45:00+0000,0.0,17730.1,0.0,0.0,0.0,17730.1
2016-07-15 01:50:00+0000,0.0,16861.6,0.0,0.0,0.0,16861.6
2016-07-15 01:55:00+0000,0.0,16990.0,0.0,0.0,0.0,16990.0
2016-07-15 02:00:00+0000,0.0,17178.2,0.0,0.0,0.0,17178.2
2016-07-15 02:05:00+0000,0.0,17295.8,0.0,0.0,0.0,17295.8
2016-07-15 02:10:00+0000,0.0,33381.8,0.0,0.0,0.0,33381.8
2016-07-15 02:15:00+0000,0.0,16865.5,0.0,0.0,0.0,16865.5
2016-07-15 02:20:00+0000,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-15 02:25:00+0000,0.0,17646.5,0.0,0.0,0.0,17646.5
2016-07-15 02:30:00+0000,0.0,35928.7,0.0,0.0,0.0,35928.7
2016-07-15 02:35:00+0000,0.0,16312.2,0.0,0.0,0.0,16312.2
2016-07-15 02:40:00+0000,0.0,16732.2,0.0,0.0,0.0,16732.2
2016-07-15 02:45:00+0000,0.0,17838.1,0.0,0.0,0.0,17838.1
2016-07-15 02:50:00+0000,0.0,16367.8,0.0,0.0,0.0,16367.8
2016-07-15 02:55:00+0000,0.0,16293.4,0.0,0.0,0.0,16293.4
2016-07-15 03:00:00+0000,0.0,16539.2,0.0,0.0,0.0,16539.2
2016-07-15 03:05:00+0000,0.0,16336.5,0.0,0.0,0.0,16336.5
2016-07-15 03:10:00+0000,0.0,15921.5,0.0,0.0,0.0,15921.5
2016-07-15 03:15:00+0000,0.0,15759.0,0.0,0.0,0.0,15759.0
2016-07-15 03:20:00+0000,0.0,15946.2,0.0,0.0,0.0,15946.2
2016-07-15 03:25:00+0000,0.0,15826.0,0.0,0.0,0.0,15826.0
2016-07-15 03:30:00+0000,0.0,15899.0,0.0,0.0,0.0,15899.0
2016-07-15 03:35:00+0000,0.0,16404.4,0.0,0.0,0.0,16404.4
2016-07-15 03:40:00+0000,0.0,15755.0,0.0,0.0,0.0,15755.0
2016-07-15 03:45:00+0000,0.0,15618.7,0.0,0.0,0.0,15618.7
2016-07-15 03:50:00+0000,0.0,15465.0,0.0,0.0,0.0,15465.0
2016-07-15 03:55:00+0000,0.0,15597.9,0.0,0.0,0.0,15597.9
2016-07-15 04:00:00+0000,0.0,16465.9,0.0,0.0,0.0,16465.9
2016-07-15 04:05:00+0000,0.0,15410.2,0.0,0.0,0.0,15410.2
2016-07-15 04:10:00+0000,0.0,15749.4,0.0,0.0,0.0,15749.4
2016-07-15 04:15:00+0000,0.0,16367.7,0.0,0.0,0.0,16367.7
2016-07-15 04:20:00+0000,0.0,15984.2,0.0,0.0,0.0,15984.2
2016-07-15 04:25:00+0000,0.0,16242.5,0.0,0.0,0.0,16242.5
2016-07-15 04:30:00+0000,0.0,16246.4,0.0,0.0,0.0,16246.4
2016-07-15 04:35:00+0000,0.0,16315.5,0.0,0.0,0.0,16315.5
2016-07-15 04:40:00+0000,0.0,15916.6,0.0,0.0,0.0,15916.6
2016-07-15 04:45:00+0000,0.0,15519.8,0.0,0.0,0.0,15519.8
2016-07-15 04:50:00+0000,0.0,15431.0,0.0,0.0,0.0,15431.0
2016-07-15 04:55:00+0000,0.0,16208.4,0.0,0.0,0.0,16208.4
2016-07-15 05:00:00+0000,0.0,15707.2,0.0,0.0,0.0,15707.2
2016-07-15 05:05:00+0000,0.0,16113.3,0.0,0.0,0.0,16113.3
2016-07-15 05:10:00+0000,0.0,15647.9,0.0,0.0,0.0,15647.9
2016-07-15 05:15:00+0000,0.0,15717.8,0.0,0.0,0.0,15717.8
2016-07-15 05:20:00+0000,0.0,16645.8,0.0,0.0,0.0,16645.8
2016-07-15 05:25:00+0000,0.0,16132.0,0.0,0.0,0.0,16132.0
2016-07-15 05:30:00+0000,0.0,16187.6,0.0,0.0,0.0,16187.6
2016-07-15 05:35:00+0000,0.0,16215.6,0.0,0.0,0.0,16215.6
2016-07-15 05:40:00+0000,0.0,16888.4,0.0,0.0,0.0,16888.4
2016-07-15 05:45:00+0000,0.0,17411.1,0.0,0.0,0.0,17411.1
2016-07-15 05:50:00+0000,2.49877,19137.6,0.0,0.0,0.0,19140.099
2016-07-15 05:55:00+0000,156.478,17385.8,0.0,0.0,0.0,17542.278
2016-07-15 06:00:00+0000,430.131,16831.5,0.0,0.0,0.0,17261.631
2016-07-15 06:05:00+0000,688.72,16206.7,0.0,0.0,0.0,16895.42
2016-07-15 06:10:00+0000,823.909,16799.2,0.0,0.0,0.0,17623.109
2016-07-15 06:15:00+0000,807.129,16371.3,0.0,0.0,0.0,17178.429
2016-07-15 06:20:00+0000,755.159,17571.2,0.0,0.0,0.0,18326.359
2016-07-15 06:25:00+0000,793.86,17935.1,0.0,0.0,0.0,18728.96
2016-07-15 06:30:00+0000,989.531,16573.3,0.0,0.0,0.0,17562.831
2016-07-15 06:35:00+0000,1211.42,15936.9,0.0,0.0,0.0,17148.32
2016-07-15 06:40:00+0000,2838.75,14403.7,0.0,0.0,0.0,17242.45
2016-07-15 06:45:00+0000,5862.04,10733.1,0.0,0.0,0.0,16595.14
2016-07-15 06:50:00+0000,6737.97,10808.2,0.0,0.0,0.0,17546.17
2016-07-15 06:55:00+0000,7302.59,9596.0,0.0,0.0,0.0,16898.59
2016-07-15 07:00:00+0000,7736.54,10416.2,0.0,0.0,0.0,18152.74
2016-07-15 07:05:00+0000,8156.99,11138.9,0.0,0.0,0.0,19295.89
2016-07-15 07:10:00+0000,8623.26,10604.9,0.0,0.0,0.0,19228.16
2016-07-15 07:15:00+0000,9186.92,10416.4,0.0,0.0,0.0,19603.32
2016-07-15 07:20:00+0000,9827.03,10594.1,0.0,0.0,0.0,20421.13
2016-07-15 07:25:00+0000,10400.1,9793.93,0.0,0.0,0.0,20194.03
2016-07-15 07:30:00+0000,10932.5,8037.15,0.0,0.0,0.0,18969.65
2016-07-15 07:35:00+0000,11570.0,7305.19,0.0,0.0,0.0,18875.19
2016-07-15 07:40:00+0000,12274.6,6746.88,0.0,0.0,0.0,19021.48
2016-07-15 07:45:00+0000,12946.5,7207.04,0.0,0.0,0.0,20153.54
2016-07-15 07:50:00+0000,13648.6,11052.4,0.0,0.0,0.0,24701.0
2016-07-15 07:55:00+0000,14470.3,11194.5,0.0,0.0,0.0,25664.8
2016-07-15 08:00:00+0000,15202.1,9458.23,0.0,0.0,0.0,24660.33
2016-07-15 08:05:00+0000,15977.9,4974.07,0.0,0.0,0.0,20951.97
2016-07-15 08:10:00+0000,16812.8,2296.37,0.0,0.0,0.0,19109.17
2016-07-15 08:15:00+0000,17591.5,1952.95,0.0,33.2668,0.0,19511.183
2016-07-15 08:20:00+0000,18424.8,1970.08,0.0,0.0,0.0,20394.88
2016-07-15 08:25:00+0000,19151.6,1311.77,0.0,0.333012,0.0,20463.037
2016-07-15 08:30:00+0000,19922.8,625.632,0.0,427.243,0.0,20121.189
2016-07-15 08:35:00+0000,21082.1,173.721,0.0,2527.82,0.0,18728.001
2016-07-15 08:40:00+0000,21918.8,210.036,0.0,2683.37,0.0,19445.466
2016-07-15 08:45:00+0000,22698.6,122.237,0.0,2097.92,0.0,20722.917
2016-07-15 08:50:00+0000,23583.8,1.89438,0.0,3593.59,0.0,19992.104
2016-07-15 08:55:00+0000,24358.1,532.526,0.0,2375.77,0.0,22514.856
2016-07-15 09:00:00+0000,25162.7,457.177,0.0,3790.98,0.0,21828.897
2016-07-15 09:05:00+0000,26052.6,26.6894,0.0,2852.44,0.0,23226.849
2016-07-15 09:10:00+0000,26788.9,225.703,0.0,5073.99,0.0,21940.613
2016-07-15 09:15:00+0000,27783.2,221.992,0.0,4755.13,0.0,23250.062
2016-07-15 09:20:00+0000,28813.9,0.0,0.0,5159.69,0.0,23654.21
2016-07-15 09:25:00+0000,29566.6,375.561,0.0,5233.8,0.0,24708.361
2016-07-15 09:30:00+0000,30129.2,0.0,0.0,6806.39,0.0,23322.81
2016-07-15 09:35:00+0000,30805.7,110.497,0.0,8609.13,0.0,22307.067
2016-07-15 09:40:00+0000,31356.1,65.1834,0.0,8508.94,0.0,22912.343
2016-07-15 09:45:00+0000,31626.4,62.2772,0.0,9708.17,0.0,21980.507
2016-07-15 09:50:00+0000,31585.0,0.0,0.0,10472.7,0.0,21112.3
2016-07-15 09:55:00+0000,33160.9,164.964,0.0,11263.3,0.0,22062.564
2016-07-15 10:00:00+0000,33816.7,184.587,0.0,11189.4,0.0,22811.887
2016-07-15 10:05:00+0000,34290.0,0.0,0.0,13389.3,0.0,20900.7
2016-07-15 10:10:00+0000,35021.0,31.2452,0.0,13328.8,0.0,21723.445
2016-07-15 10:15:00+0000,35392.5,52.1557,0.0,12891.1,0.0,22553.556
2016-07-15 10:20:00+0000,36092.7,0.0,0.0,14423.1,0.0,21669.6
2016-07-15 10:25:00+0000,36818.9,0.0,0.0,13844.3,0.0,22974.6
2016-07-15 10:30:00+0000,37342.1,11.8343,0.0,13991.8,0.0,23362.134
2016-07-15 10:35:00+0000,37820.5,45.8624,0.0,14057.1,0.0,23809.262
2016-07-15 10:40:00+0000,38507.4,0.0,0.0,16893.6,0.0,21613.8
2016-07-15 10:45:00+0000,38870.2,0.0,0.0,18111.0,0.0,20759.2
2016-07-15 10:50:00+0000,39266.0,0.0,0.0,18219.5,0.0,21046.5
2016-07-15 10:55:00+0000,39814.9,0.0,0.0,17583.6,0.0,22231.3
2016-07-15 11:00:00+0000,40252.2,117.164,0.0,16227.5,0.0,24141.864
2016-07-15 11:05:00+0000,40883.7,0.0,0.0,18452.1,0.0,22431.6
2016-07-15 11:10:00+0000,41018.9,0.0,0.0,19814.4,0.0,21204.5
2016-07-15 11:15:00+0000,41378.9,0.0,0.0,20131.7,0.0,21247.2
2016-07-15 11:20:00+0000,42198.2,0.0,0.0,19489.3,0.0,22708.9
2016-07-15 11:25:00+0000,42763.1,0.0,0.0,21433.8,0.0,21329.3
2016-07-15 11:30:00+0000,43030.1,0.0,0.0,21007.0,0.0,22023.1
2016-07-15 11:35:00+0000,43410.7,0.0,0.0,18347.0,0.0,25063.7
2016-07-15 11:40:00+0000,43919.1,0.0,0.0,20507.8,0.0,23411.3
2016-07-15 11:45:00+0000,44450.7,0.0,0.0,20409.8,0.0,24040.9
2016-07-15 11:50:00+0000,44733.6,0.0,0.0,22098.0,0.0,22635.6
2016-07-15 11:55:00+0000,44910.8,0.0,0.0,19531.3,0.0,25379.5
2016-07-15 12:00:00+0000,45579.3,0.0,0.0,20403.7,0.0,25175.6
2016-07-15 12:05:00+0000,45958.7,0.0,0.0,22070.6,0.0,23888.1
2016-07-15 12:10:00+0000,45884.6,0.0,0.0,23958.7,0.0,21925.9
2016-07-15 12:15:00+0000,45898.4,0.0,0.0,25435.3,0.0,20463.1
2016-07-15 12:20:00+0000,46415.6,0.0,0.0,24894.1,0.0,21521.5
2016-07-15 12:25:00+0000,47146.0,0.0,0.0,27839.4,0.0,19306.6
2016-07-15 12:30:00+0000,47831.1,0.0,0.0,26119.2,0.0,21711.9
2016-07-15 12:35:00+0000,47577.0,0.0,0.0,25759.6,0.0,21817.4
2016-07-15 12:40:00+0000,48306.0,0.0,0.0,27916.0,0.0,20390.0
2016-07-15 12:45:00+0000,49706.3,0.0,0.0,27089.3,0.0,22617.0
2016-07-15 12:50:00+0000,50133.7,0.0,0.0,25913.1,0.0,24220.6
2016-07-15 12:55:00+0000,31690.1,5675.41,0.0,11275.6,0.0,26089.91
2016-07-15 13:00:00+0000,50862.2,328.863,0.0,26108.9,0.0,25082.163
2016-07-15 13:05:00+0000,15011.4,6749.91,0.0,0.0,0.0,21761.31
2016-07-15 13:10:00+0000,14492.5,9317.3,0.0,0.0,0.0,23809.8
2016-07-15 13:15:00+0000,40854.5,2235.42,0.0,18435.3,0.0,24654.62
2016-07-15 13:20:00+0000,25696.6,2292.53,0.0,3746.27,0.0,24242.86
2016-07-15 13:25:00+0000,18714.6,7552.14,0.0,656.639,0.0,25610.101
2016-07-15 13:30:00+0000,22123.5,935.155,0.0,1313.49,0.0,21745.165
2016-07-15 13:35:00+0000,18301.4,3333.71,0.0,1321.98,0.0,20313.13
2016-07-15 13:40:00+0000,14649.2,6431.01,0.0,0.0,0.0,21080.21
2016-07-15 13:45:00+0000,13817.2,9187.01,0.0,0.0,0.0,23004.21
2016-07-15 13:50:00+0000,21094.4,9304.3,0.0,5412.96,0.0,24985.74
2016-07-15 13:55:00+0000,58592.2,0.0,0.0,33195.1,0.0,25397.1
2016-07-15 14:00:00+0000,53433.6,0.0,0.0,27492.6,0.0,25941.0
2016-07-15 14:05:00+0000,38124.4,1912.67,0.0,14837.4,0.0,25199.67
2016-07-15 14:10:00+0000,14596.7,10073.7,0.0,0.0,0.0,24670.4
2016-07-15 14:15:00+0000,14879.7,8655.11,0.0,0.0,0.0,23534.81
2016-07-15 14:20:00+0000,31521.0,4492.45,0.0,13085.7,0.0,22927.75
2016-07-15 14:25:00+0000,19560.5,4944.22,0.0,3514.25,0.0,20990.47
2016-07-15 14:30:00+0000,29760.6,3453.62,0.0,12502.0,0.0,20712.22
2016-07-15 14:35:00+0000,49968.5,0.0,0.0,27789.5,0.0,22179.0
2016-07-15 14:40:00+0000,48292.6,0.0,0.0,25320.9,0.0,22971.7
2016-07-15 14:45:00+0000,43563.0,910.416,0.0,22285.2,0.0,22188.216
2016-07-15 14:50:00+0000,45097.0,831.99,0.0,23353.3,0.0,22575.69
2016-07-15 14:55:00+0000,44064.6,16.433,0.0,21722.1,0.0,22358.933
2016-07-15 15:00:00+0000,34265.8,3552.17,0.0,15068.9,0.0,22749.07
2016-07-15 15:05:00+0000,45662.2,0.0,0.0,21861.7,0.0,23800.5
2016-07-15 15:10:00+0000,45542.4,0.0,0.0,22334.1,0.0,23208.3
2016-07-15 15:15:00+0000,47353.5,0.0,0.0,24808.8,0.0,22544.7
2016-07-15 15:20:00+0000,39720.6,1715.26,0.0,16963.9,0.0,24471.96
2016-07-15 15:25:00+0000,22124.3,2328.25,0.0,1496.78,0.0,22955.77
2016-07-15 15:30:00+0000,42889.9,411.686,0.0,20959.0,0.0,22342.586
2016-07-15 15:35:00+0000,49420.5,0.0,0.0,26546.2,0.0,22874.3
2016-07-15 15:40:00+0000,42832.2,965.281,0.0,20572.0,0.0,23225.481
2016-07-15 15:45:00+0000,47438.1,0.0,0.0,23773.1,0.0,23665.0
2016-07-15 15:50:00+0000,40582.9,410.99,0.0,17057.8,0.0,23936.09
